core_product,accessory_category,accessory_name,purchase_count,attach_rate
iPhone 15 Pro Max,Watch Band,Apple 45mm Midnight Sport Band - Regular,2,6.787368706836577e-06
iPhone 15 Pro Max,Other,Belkin Power Bank- BLK,2,6.787368706836577e-06
iPhone 15 Pro Max,Case,iPhone 12 mini Leather Case with MagSafe - (PRODUCT)RED,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,HYPHEN TINT Silicone Magsafe Case - Black - iPhone 14 Pro - 6.1,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16  6.1  - Transparent,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Beats Solo4 Wireless Headphones - On-Ear Wireless Headphones - Black   Gold,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp Matrix MagSafe Case for Apple iPhone 16 Pro Max  6.9  - Gold,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp Glacier Slim MagSafe Case for Apple iPhone 16 Pro Max  6.9  - Natural Titanium,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,iPhone 16 Pro Silicone Case with MagSafe - Plum,1,3.3936843534182887e-06
iPhone 15 Pro Max,Watch Band,Gripp 45/49mm GLEN watch strap - Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Beats Solo Buds - True Wireless Earbuds - Matte Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Tucano Satin iPad Case iPad 10th Gen  2022  10.9 -Blue Black,8,2.714947482734631e-05
iPhone 15 Pro Max,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Pro Max  6.9  - Gold Matte,9,3.05431591807646e-05
iPhone 15 Pro Max,Case,PULSE Aluminium Rugged Magsafe Case for iPhone 16 Pro Max-Matt Black,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,iPhone 16 Pro Silicone Case with MagSafe - Denim,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16  6.1  - Blue Matte,7,2.375579047392802e-05
iPhone 15 Pro Max,Cable,Apple USB-C to Magsafe 3 Cable  2 m ,7,2.375579047392802e-05
iPhone 15 Pro Max,Watch Band,Gripp 38/40mm stainless steel watch strap - Rose Gold,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Tucano UP Plus case for iPad Air 13  M2  2024  - Black,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,nmaxn iPhone 15 Plus Case 750 Series Capsicum Red/ Handmade - Fully Covered / Nature Pattern  AP-15PL-7504,7,2.375579047392802e-05
iPhone 15 Pro Max,Charger/Adapter,USB-C Digital AV Multiport Adapter,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,BuddyPhones Explore Plus Foldable with Mic   Rose Pink,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Beats Pill - Wireless Bluetooth Speaker - Champagne Gold,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,iPhone 16 Silicone Case with MagSafe - Ultramarine,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp Element Case for Apple iPad Air 11  2024    Black,7,2.375579047392802e-05
iPhone 15 Pro Max,Watch Band,Gripp 42/44/45mm REVERSER watch strap - Grey/Black,16,5.429894965469262e-05
iPhone 15 Pro Max,Case,CARE by PanzerGlass -  Case White MagSafe iPhone 2024  6.7 Promax,14,4.751158094785604e-05
iPhone 15 Pro Max,Case,PULSE ARMOUR Case for iPhone 16 Pro-Black,8,2.714947482734631e-05
iPhone 15 Pro Max,Case,Tucano UP Elements case for iPad Air 11 M2  2024 -Blue,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Pulse Vegan Leather Case for iPhone 16 Pro Max-Black,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,PW  MS-LTHR-BLACK-ALUM-BLACK-BK-GNFR,21,7.126737142178406e-05
iPhone 15 Pro Max,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16 Pro Max-White,14,4.751158094785604e-05
iPhone 15 Pro Max,Watch Band,Devia SPORTS BAND 44MM/42MM (BLUE HORIZON ),7,2.375579047392802e-05
iPhone 15 Pro Max,Keyboard,Magic Keyboard USB-C,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Logitech Combo touch backlit keyboard case with trackpad 12.9 - NEW,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Belkin GLASS EZ TRAY APPLE DEVICE 12 Pro Max TEMPERED PRIVACY AM 6.7,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp STYLEUS Case for Apple iPad Air 10.9 Black,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Pro  6.3  - Gold Matte,14,4.751158094785604e-05
iPhone 15 Pro Max,Case,CARE by PanzerGlass -  Case White MagSafe iPhone 2024  6.1 Pro,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Gripp Riser Laptop Stand - Grey,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Pulse Vegan Leather Case for iPhone 16 Pro-Blue,14,4.751158094785604e-05
iPhone 15 Pro Max,Watch Band,Gripp 45/49mm SOLO watch strap - White,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Pulse Vegan Leather Case for iPhone 16 Plus-Brown,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,PULSE Aluminium Rugged Magsafe Case for iPhone 16 Pro Max -Matt Grey Blue,8,2.714947482734631e-05
iPhone 15 Pro Max,Case,Apple Watch SE GPS 44mm Silver Aluminium Case with Denim Sport Band - M/L,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16 Plus-White,8,2.714947482734631e-05
iPhone 15 Pro Max,Other,46mm Blue Cloud Sport Loop,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,MARSHALL ACTON 3 BT SPEAKER BLACK,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Belkin-6-OUTLET SURGE PROTECTOR  2 METER CORD,14,4.751158094785604e-05
iPhone 15 Pro Max,Watch Band,Gripp 40/41mm TUTONE watch strap - Grey/Black,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,PULSE Matt Magsafe Case for iPhone 16 Pro Max -Grey,14,4.751158094785604e-05
iPhone 15 Pro Max,Other,Tucano Second Skin sleeve designed especially for 13.3  and 14  notebooks - Blue,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Panzer HardCase iPhone 2022 6.1 Pro Hard Case Clear,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Ultrahuman Ring AIR  Raw Titanium  Size 9,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Pulse Vegan Leather Case for iPhone 16 Pro Max-Blue,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Pulse LIQUID silicon case for iPhone 15-Storm Blue,15,5.090526530127433e-05
iPhone 15 Pro Max,Case,Gripp Melon Case for Apple iPad Pro 11  2024    Grey Black,15,5.090526530127433e-05
iPhone 15 Pro Max,Watch Band,46mm Midnight Sky Nike Sport Band - M/L,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,13-inch MBA M2 8-core CPU and 8-core GPU  256GB - Space Grey,8,2.714947482734631e-05
iPhone 15 Pro Max,Case,RIVACASE 8630 black Laptop bag 15 6 / 6,7,2.375579047392802e-05
iPhone 15 Pro Max,Watch Band,Native Union CLASSIC STRAPS FOR APPLE WATCH 40MM-BLACK,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp Clear MagSafe Case for Apple iPhone 16 Pro  6.3  with White Ring - Clear,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Pro  6.3  - Black Matte,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,PULSE ARMOUR Case for iPhone 16 Plus-Dark Blue,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,iPhone 16 Silicone Case with MagSafe - Denim,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16  6.1  - Green Matte,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,PanzerGlass SilverBullet ClearCase for iPhone 2021 6.1 Pro Black  AB,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Plus  6.7  - Black Matte,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,IPHONE 15 PLUS CL CASE-ZML,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp STYLEUS Case for Apple iPad Pro 11 2021 - Black,7,2.375579047392802e-05
iPhone 15 Pro Max,Watch Band,Gripp 45/49mm BRUT watch strap - Beige/Yellow,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp Holdit MagSafe Case for Apple iPhone 16 Pro Max  6.9  - R.Gold,7,2.375579047392802e-05
iPhone 15 Pro Max,Keyboard,Apple Magic Keyboard - US English,8,2.714947482734631e-05
iPhone 15 Pro Max,Watch Band,42mm Plum Sport Band - S/M,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp Rubon Case for Apple iPhone 14 Pro (6.1) with MagSafe - Black,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Tucano Gommo Sleeve Laptops upto 15.6   Macbooks upto 16 -Military Green,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,PULSE Matt Magsafe Case for iPhone 16 Plus-Blue,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Beats Fit Pro True Wireless Earbuds Stone Purple,7,2.375579047392802e-05
iPhone 15 Pro Max,Apple Pencil,Apple Pencil (2nd Generation),7,2.375579047392802e-05
iPhone 15 Pro Max,Watch Band,Gripp 41mm REVERSER watch strap - Wine Red/Red,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,iPhone 16 Pro Max Silicone Case with MagSafe - Plum,8,2.714947482734631e-05
iPhone 15 Pro Max,Watch Band,Gripp 45/49mm SOLO watch strap - Orange,7,2.375579047392802e-05
iPhone 15 Pro Max,Watch Band,Gripp 45/49mm GLEN watch strap - Orange,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,PanzerGlass ClearCase for Apple iPhone 2021 5.4  Bondi Blue AB,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,PG MSC-ALUM-RADIAL OXBLOOD-OXT OXT,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp Slim Fit Magsafe Case for Apple iPhone 16  6.1  - White,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Powerup Air Vent Car Mount - Black,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Ultrahuman Ring AIR  Space Silver  Size 5,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,PW  MS-VLTHR-OXBLOOD-ALUM-OXBLOOD-OXT,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,PG MSC-CARBONITE WEAVE-BK BK,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Tucano Gommo Backpack-Blue upto Macbook 16,7,2.375579047392802e-05
iPhone 15 Pro Max,Other,Marshall-Willen II - Cream,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Tekne Matt Magsafe Case for iPhone 16-Blue,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Apple Watch SE GPS 44mm Midnight Aluminium Case with Midnight Sport Band - ML,7,2.375579047392802e-05
iPhone 15 Pro Max,Case,Gripp Elite Case + Keyring Hook for Airpods Pro 2 - Green,5,1.6968421767091444e-05
iPhone 15 Pro Max,Other,GrippÂ MagSafeÂ CardÂ HolderÂ With Stand- Grey,1,3.3936843534182887e-06
iPhone 15 Pro Max,Mouse/Trackpad,Magic Mouse - Black Multi-Touch Surface,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,HYPHEN DURO MagSafe Drop Case - iPhone 15 Pro Max - 6.7 10ft Drop-Tested Case,2,6.787368706836577e-06
iPhone 15 Pro Max,Other,46mm Ink Sport Loop,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Apple Watch Series 10 GPS   Cellular 46mm Jet Black Aluminium Case with Black Sport Band - S/M,1,3.3936843534182887e-06
iPhone 15 Pro Max,Cable,Powerup Combo Set (Powerup 3in1 Flat Wireless Charger + 20W Adaptor + USB-C to USB-C Cable),1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Apple Watch Series 9 GPS   Cellular 45mm Starlight Aluminium Case with Starlight Sport Band - M/L,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Belkin GLASS SF APPLE TCP DEVICE 12 pro max TEMPERED GLASS AM 6.7,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Pulse Magnetic privacy filter for MacBook Pro 14.2 inch M1 M2 2021  2023 ,2,6.787368706836577e-06
iPhone 15 Pro Max,Watch Band,46mm Lake Green Sport Band - M/L,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Tekne CLEAR Case with Camera stand for iPhone 16-Grey,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,HYPHEN NOCT MagSafe Frame Case - Titanium Grey - iPhone 15 Pro - 6.1,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,UAG-IPH 15 PRO MAX PATHFINDER MAGSAFE-09917-CLOUD BLUE,3,1.0181053060254866e-05
iPhone 15 Pro Max,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Plus-White,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Ultrahuman Ring AIR  Aster Black  Size 7,1,3.3936843534182887e-06
iPhone 15 Pro Max,Watch Band,Gripp 42/44/45mm stainless steel watch strap - Green,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,iPhone 13 Silicone Case with MagSafe Nectarine,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,IPHONE 15 CL CASE-ZML,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,13-inch MBA M2 chip 8-core CPU and 10-core GPU/512GB - Midnight,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Apple Watch Series 9 GPS   Cellular 41mm Midnight Aluminium Case with Midnight Sport Band - M/L,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,iPhone 14 Silicone Case with MagSafe - Midnight,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,iPhone 16e Silicone Case Fuchsia,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,MARSHALL BT SPEAKER WILLEN BLACK   BRASS,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Mujjo Full Leather Case for iPhone 13 Pro - Monaco Blue,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Valenta Cardprotector Aluminium Magsafe Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,13-inch MBA M2 chip 8-core CPU and 8-core GPU 256GB - Starlight,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,PanzerGlass iPhone 14 6.1 Pro Bundle Clear 360 Bundle ( UWF + HardCase + Lense ) Clear,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,UAG-IPH 15 PRO MAX PATHFINDER MAGSAFE-09931-OLIVE DRAB,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp Melon Case for Apple iPad Pro 11 2022 - Sky Blue,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,iPhone 14 Silicone Case with MagSafe - Lilac,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Belkin GLASS EZ TRAY APPLE DEVICE 12/12 pro TEMPERED PRIVACY AM 6.1,2,6.787368706836577e-06
iPhone 15 Pro Max,Case,AT Maxsix Pro Leather Case For AirPods Pro 2 79297-Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,iPhone 14 Plus Clear Case with MagSafe,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,IPHONE 15 PRO MAX CL CASE-ZML,2,6.787368706836577e-06
iPhone 15 Pro Max,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro-White,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp CLARION Case for Apple iPhone 15 Max (6.7) - Black,2,6.787368706836577e-06
iPhone 15 Pro Max,Case,Pulse CLEAR Case with Camera stand for iPhone 16 Pro-White,2,6.787368706836577e-06
iPhone 15 Pro Max,Other,Belkin GLASS EZ TRAY APPLE DEVICE 12 mini TEMPERED PRIVACY AM 5.4,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp CLARION Case for Apple iPhone 14 Pro Max (6.7) - Blue,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Mujjo Full Leather Case for iPhone 12,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,MARSHALL WOBURN 3 BT SPEAKER BLACK,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,IPHONE 15 PRO MAX SI CASE WINTER BLU-ZML,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Apple Watch Series 9 GPS   Cellular 45mm Silver Aluminium Case with Storm Blue Sport Band - M/L,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,HYPHEN AIRE Clear Soft Case - iPhone 15 Pro - 6.1,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp HERITAGE XTREME Magsafe Case for Apple iPhone 15 Pro Max(6.7) - Grey,1,3.3936843534182887e-06
iPhone 15 Pro Max,Watch Band,41mm Pure Platinum Nike Sport Band - S/M,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp Combat Magsafe Case for Apple iPhone 15 Pro (6.1) - Clear,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,UAG-IPH 15 PRO MAX ESSENTIAL ARMOR MAGSAFE-09788-BLACK,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp NEO Case for Apple iPhone 14 Pro Max (6.7) - Smoke,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Apple Watch Series 9 GPS   Cellular 41mm Silver Aluminium Case with Storm Blue Sport Band - M/L,2,6.787368706836577e-06
iPhone 15 Pro Max,Case,Pulse CLEAR Case with Camera stand for iPhone 16 Pro Max-Grey,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Pulse SILICON Case for iPhone 16-Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Ultrahuman Ring AIR  Aster Black  Size 11,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp NEO XTREME Magsafe Case for Apple iPhone 15 Pro(6.1) - Clear,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp Slim Fit Magsafe Case for Apple  iPhone 15 Max  6.7  - Transparent,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp NEO Case for Apple iPhone 15 Max (6.7) - Smoke,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Gripp Compaq Hardshel for Apple Macbook Pro 16 M1 - 2021 - Frost,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,AT Minimal Magsafe Case For iPhone 15 Pro-81078-Clear,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,PULSE Aluminium Rugged Magsafe Case for iPhone 16 Pro-Matt Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Tucano UP Plus case for iPad Pro 11 M4  2024  - Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,IPHONE 15 PRO MAX SI CASE STORM BLUE-ZML,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,ST  Monte Carlo 10000mah Magsafe Powerbank  90008  Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,UAG-IPH 15 PRO MAX PLYO MAGSAFE-10012-BLACK/BLACK,1,3.3936843534182887e-06
iPhone 15 Pro Max,Watch Band,45mm Elderberry Sport Band,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,PG MSC-ENML-SUN JEWEL MAUVE-MVT MVT,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Belkin BoostUP Wireless CHG Pad I PHN X IPHN 8 Plus I PHN 8,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,nmaxn IPhone 15 Case ProMax 750 Series Brown  Handmade   Fully Covered   Nature Pattern AP 15PM 7502,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,iPhone 14 Silicone Case with MagSafe - Canary Yellow,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16 Pro-Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Tekne CLEAR Case with Camera stand for iPhone 16-Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp ICE frost Case for Apple iPhone 15 Pro (6.1) - Clear Frost,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Apple TV 4K 32GB,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp Ultra Case for Apple iPad Pro 11 2022 - Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Valenta Cardprotector Aluminium Magsafe with money clip Black,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Gripp EVO Case for Apple iPhone 14 Pro Max (6.7) - Dark Blue (Blue Back),1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,Pulse CLEAR Case with Camera stand for iPhone 16 Plus-Grey,1,3.3936843534182887e-06
iPhone 15 Pro Max,Case,PULSE Matt Magsafe Case for iPhone 16 Pro-Grey,1,3.3936843534182887e-06
iPhone 15 Pro Max,Other,Tucano Faux Leather Sleeve-Grey(13),2,6.787368706836577e-06
iPhone 15 Pro Max,Case,iPhone 16 Pro Silicone Case with MagSafe - Stone Gray,2,6.787368706836577e-06
iPhone 15 Pro Max,Case,Pulse SILICON Case for iPhone 16 Pro Max-Black,2,6.787368706836577e-06
iPhone 15 Pro Max,Case,PULSE Matt Magsafe Case for iPhone 16 Plus-Grey,2,6.787368706836577e-06
iPhone 15 Pro Max,Case,Apple Watch Series 10 GPS   Cellular 42mm Jet Black Aluminium Case with Black Sport Band - S/M,2,6.787368706836577e-06
iPhone 15 Pro,Case,Pulse Super crystal magsafe case for iPhone 15 Pro-Black,42,0.0001425347428435681
iPhone 15 Pro,Charger/Adapter,30W USB-C Power Adapter,74,0.00025113264215295336
iPhone 15 Pro,Case,Pulse Newton Magsafe Case for iPhone 15 Pro-Black,48,0.00016289684896407785
iPhone 15 Pro,Other,PULSE 5000 mah Magsafe power bank - Black,11,3.7330527887601175e-05
iPhone 15 Pro,Charger/Adapter,PULSE PD20W wall charger - white,224,0.0007601852951656966
iPhone 15 Pro,Case,Pulse Super crystal magsafe case for iPhone 15 Pro-Clear,75,0.0002545263265063716
iPhone 15 Pro,Case,Pulse TPU TPE PC shockproof case for iPhone 15 Pro-Black,35,0.0001187789523696401
iPhone 15 Pro,Watch Band,AT Smoothie Mag Magnetic Band For IWatch 49/45/41MM -79280-Gray/Blue,5,1.6968421767091444e-05
iPhone 15 Pro,Charger/Adapter,20W USB-C Power Adapter,420,0.0014253474284356812
iPhone 15 Pro,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - White,49,0.00016629053331749613
iPhone 15 Pro,Case,Pulse FROSTED Case for iPhone 15 Pro-Black,43,0.00014592842719698642
iPhone 15 Pro,Case,Pulse LIQUID silicon case for iPhone 15 Pro-Black,53,0.00017986527073116928
iPhone 15 Pro,Case,Gripp Bolt Case for Apple iPhone 15 Pro  6.1  - Black,1,3.3936843534182887e-06
iPhone 15 Pro,Cable,Pulse 22.5W Fast Charging Power Bank with Cable,68,0.00023077053603244363
iPhone 15 Pro,Other,USB-C TO USB-C ZINC-ALLOY HOUSING PD 100W,15,5.090526530127433e-05
iPhone 15 Pro,Case,Pulse Clear Magsafe Case for iPhone 15 Pro-Clear,59,0.00020022737685167902
iPhone 15 Pro,Case,Pulse TPU TPE PC shockproof case for iPhone 15 Pro-Light Blue,6,2.036210612050973e-05
iPhone 15 Pro,Case,Pulse Tire magsafe case for iPhone 15 Pro Black,37,0.00012556632107647668
iPhone 15 Pro,Case,Pulse Newton Magsafe Case for iPhone 15 Pro-Grey,67,0.00022737685167902535
iPhone 15 Pro,Other,EarPods  USB-C ,71,0.0002409515890926985
iPhone 15 Pro,Case,IPHONE 15 PRO SI CASE BLACK-ZML,3,1.0181053060254866e-05
iPhone 15 Pro,Case,Pulse HORNOR Case for iPhone 15 Pro-Black,52,0.000176471586377751
iPhone 15 Pro,Case,Pulse Newton Magsafe Case for iPhone 15-Grey,2,6.787368706836577e-06
iPhone 15 Pro,Apple Pencil,Apple Pencil  2nd Generation ,6,2.036210612050973e-05
iPhone 15 Pro,Other,PW  MS-LTHR-BLACK-ALUM-BLACK-BK-GNFR,1,3.3936843534182887e-06
iPhone 15 Pro,Case,Pulse THOR Leather case for iPhone 15 Pro-Black,43,0.00014592842719698642
iPhone 15 Pro,Cable,TRANSPARENT HOUSING C TO C PD 100W DIGIT CABLE WITHWHITEÂ ,36,0.0001221726367230584
iPhone 15 Pro,Case,Gripp Clear MagSafe Case for Apple iPhone 15 Pro (6.1) with White Ring - Clear,8,2.714947482734631e-05
iPhone 15 Pro,Case,HYPHEN DURO Drop Case - iPhone 15 Pro - 6.1 10ft Drop-Tested Case,5,1.6968421767091444e-05
iPhone 15 Pro,Charger/Adapter,Pulse PD35W wall charger  indian pin,47,0.00015950316461065957
iPhone 15 Pro,Case,Gripp Defender Magsafe Case for Apple iPhone 15 Pro  6.1  - Black,5,1.6968421767091444e-05
iPhone 15 Pro,Case,Pulse FROSTED Case for iPhone 15-Black,3,1.0181053060254866e-05
iPhone 15 Pro,Case,Pulse Armor Magsafe case for iPhone 15 Pro Black,34,0.00011538526801622181
iPhone 15 Pro,Charger/Adapter,PULSE 65W dual USBC GAN PD adapter - White,32,0.00010859789930938524
iPhone 15 Pro,Apple Pencil,Apple Pencil Pro,4,1.3574737413673155e-05
iPhone 15 Pro,Cable,USB-C to Lightning Cable  1m ,105,0.0003563368571089203
iPhone 15 Pro,Other,Tucano Gommo Shoulder Bag-Black upto Macbooks 16,1,3.3936843534182887e-06
iPhone 15 Pro,Case,Pulse THOR Leather case for iPhone 15 Pro-Blue,27,9.16294775422938e-05
iPhone 15 Pro,Other,Pulse Magnetic privacy filter for MacBook Pro 14.2 inch M1 M2 2021  2023 ,1,3.3936843534182887e-06
iPhone 15 Pro,Other,MBP 14 M3 PRO SB/11C/14C GPU/18G/512GB,3,1.0181053060254866e-05
iPhone 15 Pro,Case,Pulse TANK Gradient Magsafe case for iPhone 15 Pro-Blue,17,5.7692634008110906e-05
iPhone 15 Pro,Case,Pulse THOR Leather case for iPhone 15-Blue,2,6.787368706836577e-06
iPhone 15 Pro,Charger/Adapter,60W DUAL USB-C FAST CARCHARGER Black,13,4.411789659443775e-05
iPhone 15 Pro,Case,Pulse THOR Leather case for iPhone 15-Black,3,1.0181053060254866e-05
iPhone 15 Pro,Case,Pulse Super crystal magsafe case for iPhone 15 Pro Max-Clear,6,2.036210612050973e-05
iPhone 15 Pro,Case,Pulse LIQUID silicon case for iPhone 15-Storm Blue,4,1.3574737413673155e-05
iPhone 15 Pro,Case,Pulse Newton Magsafe Case for iPhone 15-Blue,3,1.0181053060254866e-05
iPhone 15 Pro,Case,Pulse HORNOR Case for iPhone 15-Blue,2,6.787368706836577e-06
iPhone 15 Pro,Case,Pulse Tire magsafe case for iPhone 15 Black,10,3.393684353418289e-05
iPhone 15 Pro,Case,Pulse Newton Magsafe Case for iPhone 15 Pro-Blue,10,3.393684353418289e-05
iPhone 15 Pro,Cable,USB-C CHARGE CABLE  1M -ZML,3,1.0181053060254866e-05
iPhone 15 Pro,Case,Gripp Defence Macbook Air 13.6 Hardshel case (M2 2022) - Grey,1,3.3936843534182887e-06
iPhone 15 Pro,Case,Apple Watch Series 9 GPS   Cellular 41mm Midnight Aluminium Case with Midnight Sport Band - M/L,2,6.787368706836577e-06
