lob,core_product,accessory_category,accessory_product,purchase_frequency,attach_rate,recommended_facings
iPad,iPad Air,Case,RIVACASE 8221 black Laptop bag 13 3 / 6,57,0.002341247022098086,1
iPad,iPad Air,Cable,USB-C to Lightning Cable  2 m ,57,0.002341247022098086,1
iPad,iPad Pro,Case,Tucano UP Plus case for iPad Pro 13 M4  2024  - Black,49,0.002311211735295505,1
iPad,iPad Pro,Case,iPhone 16 Pro Clear Case with MagSafe,49,0.002311211735295505,1
iPad,iPad Pro,Case,Apple Watch Series 10 GPS 46mm Jet Black Aluminium Case with Black Sport Band - M/L,49,0.002311211735295505,1
iPad,iPad Pro,Case,Tekne ARMOUR Case for iPhone 16 Pro-Black,49,0.002311211735295505,1
iPad,iPad Standard,Other,TEKNE Gadget Organiser- Olive Green,45,0.0023008487575416708,1
iPad,iPad Pro,Other,Pulse 30W 10 000mAH Powerbank with TFT Display,48,0.002264044148860903,1
iPad,iPad Standard,Case,Apple Watch Series 10 GPS 46mm Jet Black Aluminium Case with Black Sport Band - M/L,44,0.0022497187851518562,1
iPad,iPad Standard,Other,Apple TV 4K WiFi   Ethernet with 128GB storage,44,0.0022497187851518562,1
iPad,iPad Standard,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - White,43,0.0021985888127620413,1
iPad,iPad Mini,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16-White,5,0.0021929824561403508,1
iPad,iPad Mini,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Pro Max  6.9  - Transparent,5,0.0021929824561403508,1
iPad,iPad Mini,Case,Tekne ARMOUR Case for iPhone 16 Plus-Matt Clear,5,0.0021929824561403508,1
iPad,iPad Mini,Apple Pencil,APPLE PENCIL TIPS - 4 PACK,5,0.0021929824561403508,1
iPad,iPad Mini,Charger/Adapter,Lightning to 3.5 mm Headphone Jack Adapter,5,0.0021929824561403508,1
iPad,iPad Mini,Charger/Adapter,Powerup Max Charge 20W USB Type-C Ultra Smart Wall Charger - White,5,0.0021929824561403508,1
iPad,iPad Mini,Case,Apple Watch Series 10 GPS 46mm Jet Black Aluminium Case with Black Sport Band - M/L,5,0.0021929824561403508,1
iPad,iPad Mini,Watch Band,Gripp 40/42/44mm stainless steel watch strap - Black,5,0.0021929824561403508,1
iPad,iPad Mini,Other,Belkin GLASS EZ TRAY APPLE  13 PRO MAX TEMPERED GLASS AM,5,0.0021929824561403508,1
iPad,iPad Mini,Other,Tucano Smilza Slim Bag-Blue,5,0.0021929824561403508,1
iPad,iPad Mini,Case,Gripp Clear Case for Apple iPhone 13 (6.1) - Transparent,5,0.0021929824561403508,1
iPad,iPad Air,Case,Tekne ARMOUR Case for iPhone 16 Pro-Black,53,0.002176948985459624,1
iPad,iPad Pro,Case,iPhone 16 Pro Silicone Case with MagSafe - Black,46,0.0021697089759916987,1
iPad,iPad Standard,Other,PanzerGlass SPRAY Twice A Day Antibacterial screen cleaner 30 ml,42,0.0021474588403722263,1
